ABBEYARD;3737;31
ROXBURGH PARK;3064;6673
RUBICON;3712;76
RUBY;3953;94
RUFFY;3666;169
RUNNING CREEK;3691;44
RUNNYMEDE;3558;180
RUPANYUP;3388;660
RUSHWORTH;3612;1193
RUSSELLS BRIDGE;3331;43
RUTHERGLEN;3685;1770
RYANS;3875;7
RYANSTON;3992;248
RYE;3941;10516
RYTHDALE;3810;30
SAFETY BEACH;3936;4711
SAILORS FALLS;3461;81
SAILORS GULLY;3556;401
SAILORS HILL;3461;47
SALE;3850;8792
SALISBURY WEST;3517;63
SAMARIA;3673;55
SAN REMO;3925;1608
SANDFORD;3312;209
SANDHILL LAKE;3579;33
SANDHURST;3977;1897
SANDON;3462;92
SANDRINGHAM;3191;5699
SANDY CREEK;3695;163
SANDY POINT;3959;819
SARGOOD;3858;2
SARSFIELD;3875;381
SASSAFRAS;3787;534
SAWMILL SETTLEMENT;3723;250
SCARSDALE;3351;477
SCORESBY;3179;2737
SCOTCHMANS LEAD;3352;49
SCOTSBURN;3352;157
SCOTTS CREEK;3267;169
SEA LAKE;3533;590
SEABROOK;3028;1938
SEACOMBE;3851;78
SEAFORD;3198;10947
SEAHOLME;3018;932
SEASPRAY;3851;464
SEATON;3858;169
SEAVIEW;3821;96
SEBASTIAN;3556;159
SEBASTOPOL;3356;5957
SEDDON;3011;2829
SEDGWICK;3551;341
SELBY;3159;712
SELWYN;3737;12
SEPARATION CREEK;3234;149
SERPENTINE;3517;222
SERVICETON;3420;251
SEVILLE;3139;1131
SEVILLE EAST;3139;341
SEYMOUR;3660;4054
SHADY CREEK;3821;129
SHANNONVALE;3898;6
SHAYS FLAT;3377;23
SHE OAKS;3331;92
SHEANS CREEK;3666;30
SHEEP HILLS;3392;131
SHELBOURNE;3515;279
SHELFORD;3329;177
SHELLEY;3701;51
SHEPHERDS FLAT;3461;86
SHEPPARTON;3630;17975
SHEPPARTON EAST;3631;534
SHEPPARTON NORTH;3631;497
SHERBROOKE;3789;202
SHOREHAM;3916;704
SIDONIA;3444;30
SILVAN;3795;599
SILVERLEAVES;3922;592
SIMPSON;3266;380
SIMPSONS CREEK;3888;35
SIMSON;3465;66
SKENES CREEK;3233;404
SKENES CREEK NORTH;3233;32
SKIBO;3260;48
SKINNERS FLAT;3518;26
SKIPTON;3361;458
SKYE;3977;3071
SLATY CREEK;3477;108
SMEATON;3364;235
SMITHS BEACH;3922;632
SMITHS GULLY;3760;159
SMOKEYTOWN;3364;22
SMOKO;3741;65
SMYTHES CREEK;3351;595
SMYTHESDALE;3351;732
SNAKE ISLAND;3971;3
SNAKE VALLEY;3351;558
SOLDIERS HILL;3350;1701
SOMERS;3927;1342
SOMERTON;3062;625
SOMERVILLE;3912;5724
SORRENTO;3943;4015
SOUTH DUDLEY;3995;278
SOUTH GEELONG;3220;1135
SOUTH KINGSVILLE;3015;1335
SOUTH MELBOURNE;3205;8969
SOUTH MORANG;3752;9252
SOUTH PURRUMBETE;3260;85
SOUTH WHARF;3006;327
SOUTH YARRA;3141;25018
SOUTHBANK;3006;20580
SOUTHERN CROSS;3283;74
SPARGO CREEK;3461;35
SPEED;3488;108
SPEEWA;3585;20
SPOTSWOOD;3015;1576
SPRING GULLY;3550;1669
SPRING HILL;3444;143
SPRINGBANK;3352;103
SPRINGDALLAH;3351;35
SPRINGFIELD (ROMSEY);3434;142
SPRINGFIELD (SEA LAKE);3544;68
SPRINGHURST;3682;242
SPRINGMOUNT;3364;94
SPRINGVALE;3171;10933
SPRINGVALE SOUTH;3172;4641
ST ALBANS;3021;16750
ST ALBANS PARK;3219;2342
ST ANDREWS;3761;526
ST ANDREWS BEACH;3941;822
ST ARNAUD;3478;1924
ST ARNAUD EAST;3477;151
ST ARNAUD NORTH;3477;91
ST CLAIR;3995;39
ST GERMAINS;3620;70
ST HELENA;3088;1123
ST HELENS;3285;56
ST HELENS PLAINS;3401;146
ST JAMES;3727;178
ST KILDA;3182;17693
ST KILDA EAST;3183;8298
ST KILDA WEST;3182;2148
ST LEONARDS;3223;3142
STACEYS BRIDGE;3971;57
STAFFORDSHIRE REEF;3351;84
STAGHORN FLAT;3691;168
STANHOPE;3623;611
STANHOPE SOUTH;3623;4
STANLEY;3747;381
STAUGHTON VALE;3340;63
STAVELY;3379;56
STAWELL;3380;3997
STAWELL;3385;1
STEELS CREEK;3775;151
STEIGLITZ;3331;155
STEWARTON;3725;100
STIRLING;3893;9
STOCKDALE;3862;54
STOCKYARD HILL;3373;52
STONEHAVEN;3218;46
STONELEIGH;3373;53
STONY CREEK (FOSTER);3957;206
STONY CREEK (TALBOT);3371;24
STONYFORD;3260;72
STRADBROKE;3851;189
STRANGWAYS;3461;105
STRATEN;3533;16
STRATFORD;3862;1474
STRATH CREEK;3658;196
STRATHALLAN;3622;87
STRATHBOGIE;3666;351
STRATHDALE;3550;3066
STRATHDOWNIE;3312;372
STRATHEWEN;3099;97
STRATHFIELDSAYE;3551;2467
STRATHKELLAR;3301;82
STRATHLEA;3364;48
STRATHMERTON;3641;711
STRATHMORE;3041;3793
STRATHMORE HEIGHTS;3041;422
STREATHAM;3351;139
STRZELECKI;3950;100
STUART MILL;3477;244
SUGARLOAF;3234;17
SUGARLOAF CREEK;3658;153
SUGGAN BUGGAN;3885;36
SULKY;3352;110
SUMMERLANDS;3922;72
SUNBURY;3429;16588
SUNDAY CREEK;3658;167
SUNDERLAND BAY;3922;342
SUNSET STRIP;3922;388
SUNSHINE;3020;5529
SUNSHINE NORTH;3020;6026
SUNSHINE WEST;3020;8567
SURF BEACH;3922;1049
SURREY HILLS;3127;7027
SUTHERLAND;3477;65
SUTHERLANDS CREEK;3331;67
SUTTON;3530;23
SUTTON GRANGE;3448;145
SWAN BAY;3222;2
SWAN BAY;3225;58
SWAN HILL;3585;6545
SWAN HILL WEST;3585;34
SWAN ISLAND;3225;16
SWAN MARSH;3249;129
SWAN REACH;3903;437
SWANPOOL;3673;163
SWANWATER;3477;36
SWANWATER WEST;3480;37
SWIFTS CREEK;3896;372
SYDENHAM;3037;4288
SYLVATERRE;3575;27
TABBERABBERA;3875;12
TABILK;3607;176
TABOR;3289;47
TAGGERTY;3714;348
TAHARA;3301;74
TAHARA BRIDGE;3315;37
TAHARA WEST;3310;31
TALBOT;3371;591
TALGARNO;3691;161
TALLANDOON;3701;117
TALLANGATTA;3700;717
TALLANGATTA EAST;3700;37
TALLANGATTA SOUTH;3701;239
TALLANGATTA VALLEY;3701;379
TALLAROOK;3659;545
TALLYGAROOPNA;3634;318
TAMBO CROSSING;3893;41
TAMBO UPPER;3885;188
TAMBOON;3889;1
TAMBOON;3890;120
TAMBORITHA;3858;4
TAMINICK;3675;88
TAMLEUGH;3669;65
TAMLEUGH NORTH;3669;31
TANDAROOK;3260;23
TANDARRA;3571;74
TANGAMBALANGA;3691;308
TANJIL;3825;29
TANJIL BREN;3833;64
TANJIL SOUTH;3825;297
TANTARABOO;3764;5
TANWOOD;3478;34
TANYBRYN;3249;75
TARADALE;3447;492
TARCOMBE;3666;61
TARILTA;3451;49
TARNAGULLA;3551;339
TARNEIT;3029;11860
TARNOOK;3670;56
TAROON;3265;18
TARRA VALLEY;3971;71
TARRANYURK;3414;59
TARRAVILLE;3971;101
TARRAWARRA;3775;47
TARRAWINGEE;3678;263
TARRAYOUKYAN;3315;44
TARRENGOWER;3463;46
TARRENLEA;3315;50
TARRINGTON;3301;214
TARRONE;3283;86
TARWIN;3956;41
TARWIN LOWER;3956;434
TATONG;3673;238
TATURA;3616;2644
TATURA EAST;3616;78
TATYOON;3378;151
TAWONGA;3697;442
TAWONGA SOUTH;3698;724
TAYLOR BAY;3713;226
TAYLORS HILL;3037;4801
TAYLORS LAKES;3038;5955
TEAL POINT;3579;64
TECOMA;3160;1019
TEDDYWADDY;3527;66
TEDDYWADDY WEST;3527;33
TEESDALE;3328;764
TELANGATUK EAST;3401;125
TELFORD;3730;49
TELOPEA DOWNS;3420;86
TEMPLESTOWE;3106;7304
TEMPLESTOWE LOWER;3107;6187
TEMPY;3489;173
TENBY POINT;3984;143
TENNYSON;3572;124
TERANG;3264;1412
TERIP TERIP;3719;62
TERRAPPEE;3525;50
TERRICK TERRICK;3575;77
TERRICK TERRICK EAST;3573;85
TESBURY;3260;48
TETOORA ROAD;3821;47
THALIA;3527;44
THALLOO;3825;14
THE BASIN;3154;1867
THE COVE;3268;12
THE GURDIES;3984;185
THE HEART;3851;60
THE HONEYSUCKLES;3851;551
THE PATCH;3792;421
THE SISTERS;3265;113
THOLOGOLONG;3691;26
THOMASTOWN;3074;11488
THOMSON (GEELONG);3219;1085
THOMSON (MOUNT BAW BAW);3825;25
THOONA;3726;122
THORNBURY;3071;11972
THORNTON;3712;234
THORPDALE;3835;355
THORPDALE SOUTH;3824;24
THOWGLA VALLEY;3707;131
THREE BRIDGES;3797;118
TIDAL RIVER;3960;1
TIMBARRA;3885;9
TIMBOON;3268;820
TIMBOON WEST;3268;34
TIMMERING;3561;105
TIMOR;3465;123
TIMOR WEST;3465;60
TINAMBA;3859;235
TINAMBA WEST;3859;64
TINTALDRA;3708;116
TITTYBONG;3542;24
TOL TOL;3549;129
TOLMIE;3723;513
TOM GROGGIN;3707;15
TONGALA;3621;1182
TONGHI CREEK;3890;32
TONGIO;3896;129
TONIMBUK;3815;141
TOOAN;3409;73
TOOBORAC;3522;361
TOOLAMBA;3614;448
TOOLAMBA WEST;3614;72
TOOLANGI;3777;227
TOOLERN VALE;3337;390
TOOLLEEN;3551;272
TOOLOME;3860;1
TOOLONDO;3401;160
TOOLONG;3285;92
TOOMBON;3825;38
TOONGABBIE;3856;540
TOORA;3962;575
TOORA NORTH;3962;147
TOORADIN;3980;780
TOORAK;3142;10536
TOORLOO ARM;3909;238
TOORONGO;3833;9
TOOTGAROOK;3941;3125
TORQUAY;3228;8417
TORRITA;3490;93
TORRUMBARRY;3562;243
TORWOOD;3821;21
TOSTAREE;3888;40
TOTTENHAM;3012;288
TOTTINGTON;3477;35
TOURELLO;3363;44
TOWAN;3596;50
TOWANINNY;3527;42
TOWANINNY SOUTH;3527;27
TOWER HILL;3283;52
TOWONG;3707;197
TOWONG UPPER;3707;36
TRAFALGAR;3824;2162
TRAFALGAR EAST;3824;222
TRAFALGAR SOUTH;3824;169
TRAGOWEL;3579;126
TRARALGON;3844;14469
TRARALGON EAST;3844;1053
TRARALGON SOUTH;3844;230
TRAVANCORE;3032;1621
TRAWALLA;3373;157
TRAWOOL;3660;87
TRAYNORS LAGOON;3477;70
TREMONT;3785;43
TRENTHAM;3458;922
TRENTHAM EAST;3458;135
TRESCO;3583;215
TRESCO WEST;3584;116
TRIDA;3953;69
TRUGANINA;3029;7627
TUBBUT;3888;42
TUERONG;3915;220
TULKARA;3384;11
TULLAMARINE;3043;6262
TUNGAMAH;3728;483
TUROAR;3546;38
TURRIFF;3488;73
TURRIFF EAST;3488;14
TURTONS CREEK;3960;59
TUTYE;3490;170
TYAAK;3658;66
TYABB;3913;1704
TYENNA;3533;7
TYERS;3844;410
TYLDEN;3444;335
TYLDEN SOUTH;3444;3
TYNONG;3813;240
TYNONG NORTH;3813;205
TYNTYNDER;3586;133
TYNTYNDER SOUTH;3586;118
TYRENDARRA;3285;216
TYRENDARRA EAST;3285;23
TYRRELL;3533;30
TYRRELL DOWNS;3533;29
ULLINA;3370;34
ULLSWATER;3318;62
ULTIMA;3544;284
ULTIMA EAST;3544;18
ULUPNA;3641;25
UNDERA;3629;296
UNDERBOOL;3509;320
UPOTIPOTPON;3669;68
UPPER FERNTREE GULLY;3156;1592
UPPER GUNDOWRING;3691;93
UPPER LURG;3673;67
UPPER PLENTY;3756;185
UPPER RYANS CREEK;3673;47
UPTON HILL;3664;29
UPWEY;3158;2832
VALENCIA CREEK;3860;173
VASEY;3407;45
VAUGHAN;3451;143
VECTIS;3401;203
VENTNOR;3922;1340
VENUS BAY;3956;2395
VERMONT;3133;5058
VERMONT SOUTH;3133;4749
VERVALE;3814;33
VESPER;3833;57
VICTORIA POINT;3294;41
VICTORIA VALLEY;3294;131
VIEWBANK;3084;2928
VINIFERA;3591;126
VIOLET TOWN;3669;746
VITE VITE;3325;47
VITE VITE NORTH;3325;38
W TREE;3885;81
WAAIA;3637;310
WAANYARRA;3551;113
WAARRE;3269;13
WABONGA;3678;8
WAGGARANDALL;3646;97
WAHGUNYAH;3687;669
WAHRING;3608;172
WAIL;3401;83
WAIREWA;3887;108
WAITCHIE;3544;156
WAL WAL;3385;166
WALDARA;3678;281
WALHALLA;3825;261
WALHALLA EAST;3825;2
WALKERVILLE;3956;302
WALKERVILLE NORTH;3956;65
WALKERVILLE SOUTH;3956;35
WALKERVILLE SOUTH;3959;4
WALLACE;3352;137
WALLACEDALE;3303;159
WALLAGARAUGH;3891;14
WALLALOO;3387;26
WALLALOO EAST;3387;54
WALLAN;3756;5667
WALLINDUC;3351;42
WALLINGTON;3222;622
WALLUP;3401;114
WALMER;3463;236
WALPA;3875;125
WALPEUP;3507;288
WALWA;3709;210
WANALTA;3612;61
WANDANA HEIGHTS;3216;844
WANDELLA;3579;66
WANDILIGONG;3744;411
WANDIN EAST;3139;219
WANDIN NORTH;3139;1407
WANDO BRIDGE;3312;54
WANDO VALE;3312;109
WANDONG;3758;638
WANDOWN;3549;6
WANGANDARY;3678;134
WANGARABELL;3891;41
WANGARATTA;3677;11032
WANGARATTA;3678;1
WANGARATTA SOUTH;3678;293
WANGIE;3530;31
WANGOOM;3279;138
WANNON;3301;121
WANTIRNA;3152;5800
WANTIRNA SOUTH;3152;8895
WARANGA;3616;8
WARANGA SHORES;3612;366
WARATAH BAY;3959;143
WARBURTON;3799;1574
WAREEK;3465;116
WARGAN;3505;65
WARMUR;3482;41
WARNCOORT;3243;105
WARNE;3530;34
WARNEET;3980;290
WARRABKOOK;3286;51
WARRACKNABEAL;3393;1790
WARRAGUL;3820;9171
WARRAGUL SOUTH;3821;141
WARRAGUL WEST;3821;27
WARRAK;3377;90
WARRANDYTE;3113;2363
WARRANDYTE SOUTH;3134;247
WARRANWOOD;3134;1751
WARRAYURE;3301;67
WARRENBAYNE;3670;155
WARRENHEIP;3352;341
WARRENMANG;3478;61
WARRION;3249;155
WARRNAMBOOL;3280;18445
WARROCK;3312;49
WARRONG;3283;73
WARTOOK;3401;134
WATCHEM;3482;181
WATCHEM WEST;3482;64
WATCHUPGA;3485;64
WATERFORD PARK;3658;101
WATERHOLES;3875;19
WATERLOO;3373;156
WATERWAYS;3195;798
WATSONIA;3085;1
WATSONIA;3087;2707
WATSONIA NORTH;3087;1501
WATSONS CREEK;3097;29
WATTLE BANK;3995;121
WATTLE CREEK;3384;31
WATTLE FLAT;3352;72
WATTLE GLEN;3096;673
WATTLE HILL;3237;16
WAUBRA;3352;202
WAURN PONDS;3216;1638
WAYGARA;3888;40
WEATHERBOARD;3352;44
WEDDERBURN;3518;1090
WEDDERBURN JUNCTION;3518;53
WEE WEE RUP;3568;57
WEEAPROINAH;3237;27
WEERING;3251;61
WEERITE;3260;75
WEHLA;3518;152
WELLSFORD;3551;85
WELSHMANS REEF;3462;192
WELSHPOOL;3966;285
WEMEN;3549;59
WENDOUREE;3355;6755
WENSLEYDALE;3241;97
WENTWORTH;3875;10
WERNETH;3352;108
WERONA;3364;75
WERRIBEE;3030;19725
WERRIBEE SOUTH;3030;1387
WERRIMULL;3496;208
WESBURN;3799;483
WEST BENDIGO;3550;268
WEST CREEK;3992;66
WEST FOOTSCRAY;3012;6551
WEST MELBOURNE;3003;4729
WEST WODONGA;3690;7120
WESTBURY;3825;89
WESTBY;3579;23
WESTMEADOWS;3049;2974
WESTMERE;3351;103
WHANREGARWEN;3714;105
WHARPARILLA;3564;299
WHEATSHEAF;3461;215
WHEELERS HILL;3150;8370
WHIPSTICK;3556;25
WHIRILY;3483;71
WHITE HILLS;3550;1824
WHITEHEADS CREEK;3660;233
WHITELAW;3950;15
WHITFIELD;3733;202
WHITLANDS;3678;66
WHITTINGTON;3219;2177
WHITTLESEA;3757;2796
WHOOREL;3243;27
WHOROULY;3735;254
WHOROULY EAST;3735;65
WHOROULY SOUTH;3735;72
WHROO;3612;152
WICKLIFFE;3379;155
WILBY;3728;189
WILD DOG VALLEY;3953;31
WILDWOOD;3429;117
WILKUR;3393;81
WILLANGIE;3485;62
WILLATOOK;3283;80
WILLAURA;3379;459
WILLAURA NORTH;3379;37
WILLENABRINA;3393;66
WILLIAMS LANDING;3027;2627
WILLIAMSTOWN;3016;7765
WILLIAMSTOWN NORTH;3016;1403
WILLOW GROVE;3825;334
WILLOWMAVIN;3764;162
WILLOWVALE;3360;12
WILLUNG;3847;87
WILLUNG SOUTH;3847;119
WILSONS HILL;3515;53
WILSONS PROMONTORY;3960;23
WIMBLEDON HEIGHTS;3922;362
WINCHELSEA;3241;1354
WINCHELSEA SOUTH;3241;111
WINDERMERE;3352;89
WINDSOR;3181;6076
WINGAN RIVER;3891;75
WINGEEL;3321;26
WINJALLOK;3477;36
WINLATON;3585;16
WINNAMBOOL;3546;21
WINNAP;3304;73
WINNINDOO;3858;85
WINSLOW;3281;234
WINTON;3673;98
WINTON NORTH;3673;12
WIRRATE;3608;44
WISELEIGH;3885;118
WODONGA;3690;11403
WOLLERT;3750;3844
WOMBAT CREEK;3888;36
WOMBELANO;3409;79
WON WRON;3971;214
WONGA;3960;52
WONGA PARK;3115;1464
WONGARRA;3234;81
WONGUNGARRA;3862;427
WONNANGATTA;3737;2
WONTHAGGI;3995;3765
WONWONDAH;3401;175
WONYIP;3962;58
WOOD WOOD;3596;74
WOODEND;3442;3124
WOODEND NORTH;3442;178
WOODFIELD;3715;77
WOODFORD;3281;224
WOODGLEN;3875;41
WOODHOUSE;3294;32
WOODLEIGH;3945;96
WOODS POINT;3723;194
WOODSIDE;3874;427
WOODSIDE BEACH;3874;138
WOODSIDE NORTH;3874;20
WOODSTOCK;3751;136
WOODSTOCK ON LODDON;3551;28
WOODSTOCK WEST;3463;35
WOODVALE;3556;337
WOOL WOOL;3249;38
WOOLAMAI;3995;172
WOOLENOOK;3860;25
WOOLSHED FLAT;3518;80
WOOLSTHORPE;3276;324
WOOMELANG;3485;273
WOORAGEE;3747;253
WOORARRA EAST;3962;42
WOORARRA WEST;3960;51
WOOREEN;3953;78
WOORI YALLOCK;3139;1354
WOORINEN;3589;181
WOORINEN NORTH;3589;71
WOORINEN SOUTH;3588;227
WOORNDOO;3272;202
WOOROONOOK;3525;54
WOOSANG;3518;48
WOOTONG VALE;3315;29
WORROWING;3858;2
WRATHUNG;3860;2
WRIXON;3860;4
WROXHAM;3891;12
WUK WUK;3875;86
WULGULMERANG;3885;36
WULGULMERANG EAST;3885;33
WULGULMERANG WEST;3885;37
WUNGHNU;3635;281
WURDIBOLUC;3241;63
WURRUK;3850;627
WY YUNG;3875;921
WYCHEPROOF;3527;603
WYCHEPROOF SOUTH;3527;34
WYCHITELLA;3525;84
WYCHITELLA NORTH;3525;27
WYE RIVER;3234;398
WYELANGTA;3237;191
WYNDHAM VALE;3024;8765
WYUNA;3620;271
WYUNA EAST;3620;71
YAAPEET;3424;159
YABBA NORTH;3646;121
YABBA SOUTH;3646;50
YACKANDANDAH;3749;1291
YALCA;3637;163
YALLA-Y-POORA;3378;21
YALLAMBIE;3085;1422
YALLOURN;3825;97
YALLOURN NORTH;3825;829
YALMY;3885;33
YAMBUK;3285;268
YAMBUNA;3621;85
YAN YEAN;3755;168
YANAC;3418;148
YANAKIE;3960;271
YANDO;3537;66
YANDOIT;3461;182
YANDOIT HILLS;3461;39
YANGERY;3283;70
YANGOURA;3858;9
YANNATHAN;3981;169
YAPEEN;3451;223
YARCK;3719;210
YARPTURK;3283;67
YARRA GLEN;3775;1557
YARRA JUNCTION;3797;1446
YARRABERB;3516;26
YARRAGON;3823;1014
YARRAGON SOUTH;3823;144
YARRAM;3971;1567
YARRAMBAT;3091;618
YARRAVILLE;3013;7750
YARRAWALLA;3575;81
YARRAWONGA;3730;5619
YARRAWONGA SOUTH;3730;28
YARROWEYAH;3644;350
YATCHAW;3301;46
YAWONG HILLS;3478;10
YEA;3717;1257
YELLINGBO;3139;311
YELTA;3505;181
YENDON;3352;178
YEO;3249;80
YEODENE;3249;93
YERING;3770;106
YEUNGROON;3525;57
YEUNGROON EAST;3525;22
YIELIMA;3638;93
YINNAR;3869;510
YINNAR SOUTH;3869;363
YORK PLAINS;3477;6
YOUANMITE;3646;111
YOUARANG;3728;61
YULECART;3301;103
YUNDOOL;3727;58
YUROKE;3063;68
YUULONG;3237;124
ZEERUST;3634;89
ZUMSTEINS;3401;11
